iid_pid,iid,id,gender,idg,condtn,wave,round,position,positin1,order,partner,pid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,age,field,field_cd,race,imprace,imprelig,from,zipcode,income,goal,date,go_out,career,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1
3340,230,17,Homme,34,2,9,20,13,17.0,17,12,205.0,0,"0,08",1,23.0,2.0,"15,38","17,31","19,23","19,23","11,54","17,31",0,5.0,5.0,6.0,2.0,9.0,3.0,38+,International Affairs,13.0,2.0,5.0,1.0,"Detroit, Michigan, USA","48,127",39123.0,2.0,7.0,3.0,consulting,Finance/Marketing,1.0,1.0,2.0,1.0,10.0,10.0,10.0,1.0,1.0,10.0,10.0,10.0,10.0,5.0,10.0,10.0,6.0,5.0,,23.81,23.81,23.81,23.81,2.38,2.38
3339,230,17,Homme,34,2,9,20,17,17.0,1,11,204.0,0,"0,01",1,26.0,2.0,"19,61","15,69","17,65","15,69","17,65","13,73",0,6.0,8.0,7.0,7.0,6.0,6.0,38+,International Affairs,13.0,2.0,5.0,1.0,"Detroit, Michigan, USA","48,127",39123.0,2.0,7.0,3.0,consulting,Finance/Marketing,1.0,1.0,2.0,1.0,10.0,10.0,10.0,1.0,1.0,10.0,10.0,10.0,10.0,5.0,10.0,10.0,6.0,5.0,,23.81,23.81,23.81,23.81,2.38,2.38
3338,230,17,Homme,34,2,9,20,11,17.0,15,10,203.0,0,"0,36",1,22.0,2.0,16,20,18,20,18,8,0,4.0,6.0,6.0,7.0,7.0,3.0,38+,International Affairs,13.0,2.0,5.0,1.0,"Detroit, Michigan, USA","48,127",39123.0,2.0,7.0,3.0,consulting,Finance/Marketing,1.0,1.0,2.0,1.0,10.0,10.0,10.0,1.0,1.0,10.0,10.0,10.0,10.0,5.0,10.0,10.0,6.0,5.0,,23.81,23.81,23.81,23.81,2.38,2.38
3337,230,17,Homme,34,2,9,20,12,17.0,16,9,202.0,0,"0,04",1,22.0,2.0,"15,38","19,23","19,23","19,23","15,38","11,54",0,5.0,9.0,8.0,8.0,8.0,5.0,38+,International Affairs,13.0,2.0,5.0,1.0,"Detroit, Michigan, USA","48,127",39123.0,2.0,7.0,3.0,consulting,Finance/Marketing,1.0,1.0,2.0,1.0,10.0,10.0,10.0,1.0,1.0,10.0,10.0,10.0,10.0,5.0,10.0,10.0,6.0,5.0,,23.81,23.81,23.81,23.81,2.38,2.38
3336,230,17,Homme,34,2,9,20,9,17.0,13,8,201.0,1,"-0,83",1,25.0,2.0,"15,38","17,31","17,31","17,31","17,31","15,38",1,8.0,8.0,8.0,9.0,9.0,8.0,38+,International Affairs,13.0,2.0,5.0,1.0,"Detroit, Michigan, USA","48,127",39123.0,2.0,7.0,3.0,consulting,Finance/Marketing,1.0,1.0,2.0,1.0,10.0,10.0,10.0,1.0,1.0,10.0,10.0,10.0,10.0,5.0,10.0,10.0,6.0,5.0,,23.81,23.81,23.81,23.81,2.38,2.38
3335,230,17,Homme,34,2,9,20,18,17.0,2,7,200.0,0,"0,06",1,25.0,2.0,"13,21","18,87","18,87","16,98","16,98","15,09",0,8.0,7.0,,7.0,6.0,6.0,38+,International Affairs,13.0,2.0,5.0,1.0,"Detroit, Michigan, USA","48,127",39123.0,2.0,7.0,3.0,consulting,Finance/Marketing,1.0,1.0,2.0,1.0,10.0,10.0,10.0,1.0,1.0,10.0,10.0,10.0,10.0,5.0,10.0,10.0,6.0,5.0,,23.81,23.81,23.81,23.81,2.38,2.38
3334,230,17,Homme,34,2,9,20,19,17.0,3,6,199.0,0,"0,1",1,30.0,2.0,"17,5","17,5",20,"12,5",20,"12,5",0,2.0,4.0,4.0,4.0,10.0,4.0,38+,International Affairs,13.0,2.0,5.0,1.0,"Detroit, Michigan, USA","48,127",39123.0,2.0,7.0,3.0,consulting,Finance/Marketing,1.0,1.0,2.0,1.0,10.0,10.0,10.0,1.0,1.0,10.0,10.0,10.0,10.0,5.0,10.0,10.0,6.0,5.0,,23.81,23.81,23.81,23.81,2.38,2.38
3333,230,17,Homme,34,2,9,20,14,17.0,18,5,198.0,0,"0,4",0,23.0,4.0,"15,38","19,23","17,31","19,23","9,62","19,23",0,5.0,5.0,5.0,5.0,5.0,6.0,38+,International Affairs,13.0,2.0,5.0,1.0,"Detroit, Michigan, USA","48,127",39123.0,2.0,7.0,3.0,consulting,Finance/Marketing,1.0,1.0,2.0,1.0,10.0,10.0,10.0,1.0,1.0,10.0,10.0,10.0,10.0,5.0,10.0,10.0,6.0,5.0,,23.81,23.81,23.81,23.81,2.38,2.38
3332,230,17,Homme,34,2,9,20,3,17.0,7,4,197.0,0,"0,35",0,24.0,6.0,14,18,20,18,16,14,0,7.0,7.0,7.0,6.0,7.0,3.0,38+,International Affairs,13.0,2.0,5.0,1.0,"Detroit, Michigan, USA","48,127",39123.0,2.0,7.0,3.0,consulting,Finance/Marketing,1.0,1.0,2.0,1.0,10.0,10.0,10.0,1.0,1.0,10.0,10.0,10.0,10.0,5.0,10.0,10.0,6.0,5.0,,23.81,23.81,23.81,23.81,2.38,2.38
3331,230,17,Homme,34,2,9,20,5,17.0,9,3,196.0,0,"0,57",0,25.0,4.0,"17,65","17,65","17,65","15,69","15,69","15,69",0,2.0,3.0,3.0,3.0,3.0,,38+,International Affairs,13.0,2.0,5.0,1.0,"Detroit, Michigan, USA","48,127",39123.0,2.0,7.0,3.0,consulting,Finance/Marketing,1.0,1.0,2.0,1.0,10.0,10.0,10.0,1.0,1.0,10.0,10.0,10.0,10.0,5.0,10.0,10.0,6.0,5.0,,23.81,23.81,23.81,23.81,2.38,2.38
3330,230,17,Homme,34,2,9,20,6,17.0,10,2,195.0,0,"-0,43",1,27.0,2.0,"15,38","19,23","19,23","19,23","13,46","13,46",0,6.0,7.0,6.0,6.0,6.0,5.0,38+,International Affairs,13.0,2.0,5.0,1.0,"Detroit, Michigan, USA","48,127",39123.0,2.0,7.0,3.0,consulting,Finance/Marketing,1.0,1.0,2.0,1.0,10.0,10.0,10.0,1.0,1.0,10.0,10.0,10.0,10.0,5.0,10.0,10.0,6.0,5.0,,23.81,23.81,23.81,23.81,2.38,2.38
3329,230,17,Homme,34,2,9,20,2,17.0,6,1,194.0,0,"-0,02",1,24.0,2.0,16,16,20,16,18,14,0,6.0,10.0,9.0,8.0,8.0,6.0,38+,International Affairs,13.0,2.0,5.0,1.0,"Detroit, Michigan, USA","48,127",39123.0,2.0,7.0,3.0,consulting,Finance/Marketing,1.0,1.0,2.0,1.0,10.0,10.0,10.0,1.0,1.0,10.0,10.0,10.0,10.0,5.0,10.0,10.0,6.0,5.0,,23.81,23.81,23.81,23.81,2.38,2.38
3328,229,16,Homme,32,2,9,20,8,6.0,3,20,213.0,0,"0,05",0,25.0,3.0,"15,52","17,24","17,24","17,24","17,24","15,52",0,8.0,9.0,10.0,8.0,10.0,7.0,[28-32],biomedicine,10.0,2.0,7.0,1.0,New York,"11,354",30146.0,1.0,6.0,3.0,CEO in For Profit Biomedical Organization,Finance/Marketing,8.0,5.0,7.0,7.0,1.0,1.0,5.0,3.0,3.0,8.0,5.0,1.0,5.0,2.0,6.0,1.0,1.0,3.0,,21.43,16.67,21.43,16.67,11.9,11.9
3327,229,16,Homme,32,2,9,20,10,6.0,5,19,212.0,0,"0,04",0,27.0,3.0,"14,29","18,37","18,37","16,33","18,37","14,29",1,7.0,7.0,9.0,8.0,9.0,7.0,[28-32],biomedicine,10.0,2.0,7.0,1.0,New York,"11,354",30146.0,1.0,6.0,3.0,CEO in For Profit Biomedical Organization,Finance/Marketing,8.0,5.0,7.0,7.0,1.0,1.0,5.0,3.0,3.0,8.0,5.0,1.0,5.0,2.0,6.0,1.0,1.0,3.0,,21.43,16.67,21.43,16.67,11.9,11.9
3326,229,16,Homme,32,2,9,20,7,6.0,2,18,211.0,0,"0,01",1,28.0,2.0,"16,36","16,36","18,18","18,18","16,36","14,55",0,7.0,8.0,9.0,7.0,10.0,4.0,[28-32],biomedicine,10.0,2.0,7.0,1.0,New York,"11,354",30146.0,1.0,6.0,3.0,CEO in For Profit Biomedical Organization,Finance/Marketing,8.0,5.0,7.0,7.0,1.0,1.0,5.0,3.0,3.0,8.0,5.0,1.0,5.0,2.0,6.0,1.0,1.0,3.0,,21.43,16.67,21.43,16.67,11.9,11.9
3325,229,16,Homme,32,2,9,20,1,6.0,16,17,210.0,1,"0,27",1,29.0,2.0,20,"15,56",20,"15,56","11,11","17,78",1,10.0,9.0,9.0,7.0,9.0,,[28-32],biomedicine,10.0,2.0,7.0,1.0,New York,"11,354",30146.0,1.0,6.0,3.0,CEO in For Profit Biomedical Organization,Finance/Marketing,8.0,5.0,7.0,7.0,1.0,1.0,5.0,3.0,3.0,8.0,5.0,1.0,5.0,2.0,6.0,1.0,1.0,3.0,,21.43,16.67,21.43,16.67,11.9,11.9
3324,229,16,Homme,32,2,9,20,20,6.0,15,16,209.0,0,"-0,07",0,28.0,1.0,"13,04","21,74","17,39","17,39","15,22","15,22",0,8.0,,8.0,,,,[28-32],biomedicine,10.0,2.0,7.0,1.0,New York,"11,354",30146.0,1.0,6.0,3.0,CEO in For Profit Biomedical Organization,Finance/Marketing,8.0,5.0,7.0,7.0,1.0,1.0,5.0,3.0,3.0,8.0,5.0,1.0,5.0,2.0,6.0,1.0,1.0,3.0,,21.43,16.67,21.43,16.67,11.9,11.9
3323,229,16,Homme,32,2,9,20,15,6.0,10,15,208.0,1,"-0,11",0,25.0,1.0,"11,54","13,46","19,23","19,23","19,23","17,31",1,8.0,8.0,8.0,8.0,8.0,8.0,[28-32],biomedicine,10.0,2.0,7.0,1.0,New York,"11,354",30146.0,1.0,6.0,3.0,CEO in For Profit Biomedical Organization,Finance/Marketing,8.0,5.0,7.0,7.0,1.0,1.0,5.0,3.0,3.0,8.0,5.0,1.0,5.0,2.0,6.0,1.0,1.0,3.0,,21.43,16.67,21.43,16.67,11.9,11.9
3322,229,16,Homme,32,2,9,20,4,6.0,19,14,207.0,0,"0,17",1,23.0,2.0,"17,31","13,46","17,31","19,23","19,23","13,46",0,7.0,9.0,9.0,9.0,9.0,9.0,[28-32],biomedicine,10.0,2.0,7.0,1.0,New York,"11,354",30146.0,1.0,6.0,3.0,CEO in For Profit Biomedical Organization,Finance/Marketing,8.0,5.0,7.0,7.0,1.0,1.0,5.0,3.0,3.0,8.0,5.0,1.0,5.0,2.0,6.0,1.0,1.0,3.0,,21.43,16.67,21.43,16.67,11.9,11.9
3321,229,16,Homme,32,2,9,20,16,6.0,11,13,206.0,0,"0,08",0,31.0,1.0,"14,58","16,67","20,83","18,75","16,67","12,5",1,8.0,8.0,8.0,8.0,8.0,8.0,[28-32],biomedicine,10.0,2.0,7.0,1.0,New York,"11,354",30146.0,1.0,6.0,3.0,CEO in For Profit Biomedical Organization,Finance/Marketing,8.0,5.0,7.0,7.0,1.0,1.0,5.0,3.0,3.0,8.0,5.0,1.0,5.0,2.0,6.0,1.0,1.0,3.0,,21.43,16.67,21.43,16.67,11.9,11.9
3320,229,16,Homme,32,2,9,20,13,6.0,8,12,205.0,0,"0,55",1,23.0,2.0,"15,38","17,31","19,23","19,23","11,54","17,31",0,10.0,8.0,6.0,5.0,9.0,5.0,[28-32],biomedicine,10.0,2.0,7.0,1.0,New York,"11,354",30146.0,1.0,6.0,3.0,CEO in For Profit Biomedical Organization,Finance/Marketing,8.0,5.0,7.0,7.0,1.0,1.0,5.0,3.0,3.0,8.0,5.0,1.0,5.0,2.0,6.0,1.0,1.0,3.0,,21.43,16.67,21.43,16.67,11.9,11.9
3319,229,16,Homme,32,2,9,20,17,6.0,12,11,204.0,0,"0,09",1,26.0,2.0,"19,61","15,69","17,65","15,69","17,65","13,73",0,8.0,7.0,8.0,9.0,8.0,7.0,[28-32],biomedicine,10.0,2.0,7.0,1.0,New York,"11,354",30146.0,1.0,6.0,3.0,CEO in For Profit Biomedical Organization,Finance/Marketing,8.0,5.0,7.0,7.0,1.0,1.0,5.0,3.0,3.0,8.0,5.0,1.0,5.0,2.0,6.0,1.0,1.0,3.0,,21.43,16.67,21.43,16.67,11.9,11.9
3318,229,16,Homme,32,2,9,20,11,6.0,6,10,203.0,0,"0,18",1,22.0,2.0,16,20,18,20,18,8,0,8.0,3.0,9.0,8.0,9.0,7.0,[28-32],biomedicine,10.0,2.0,7.0,1.0,New York,"11,354",30146.0,1.0,6.0,3.0,CEO in For Profit Biomedical Organization,Finance/Marketing,8.0,5.0,7.0,7.0,1.0,1.0,5.0,3.0,3.0,8.0,5.0,1.0,5.0,2.0,6.0,1.0,1.0,3.0,,21.43,16.67,21.43,16.67,11.9,11.9
3317,229,16,Homme,32,2,9,20,12,6.0,7,9,202.0,0,"0,46",1,22.0,2.0,"15,38","19,23","19,23","19,23","15,38","11,54",1,9.0,9.0,9.0,8.0,9.0,4.0,[28-32],biomedicine,10.0,2.0,7.0,1.0,New York,"11,354",30146.0,1.0,6.0,3.0,CEO in For Profit Biomedical Organization,Finance/Marketing,8.0,5.0,7.0,7.0,1.0,1.0,5.0,3.0,3.0,8.0,5.0,1.0,5.0,2.0,6.0,1.0,1.0,3.0,,21.43,16.67,21.43,16.67,11.9,11.9
3316,229,16,Homme,32,2,9,20,9,6.0,4,8,201.0,0,"0,47",1,25.0,2.0,"15,38","17,31","17,31","17,31","17,31","15,38",0,7.0,7.0,8.0,7.0,7.0,,[28-32],biomedicine,10.0,2.0,7.0,1.0,New York,"11,354",30146.0,1.0,6.0,3.0,CEO in For Profit Biomedical Organization,Finance/Marketing,8.0,5.0,7.0,7.0,1.0,1.0,5.0,3.0,3.0,8.0,5.0,1.0,5.0,2.0,6.0,1.0,1.0,3.0,,21.43,16.67,21.43,16.67,11.9,11.9
3315,229,16,Homme,32,2,9,20,18,6.0,13,7,200.0,1,"0,32",1,25.0,2.0,"13,21","18,87","18,87","16,98","16,98","15,09",1,7.0,10.0,8.0,9.0,,8.0,[28-32],biomedicine,10.0,2.0,7.0,1.0,New York,"11,354",30146.0,1.0,6.0,3.0,CEO in For Profit Biomedical Organization,Finance/Marketing,8.0,5.0,7.0,7.0,1.0,1.0,5.0,3.0,3.0,8.0,5.0,1.0,5.0,2.0,6.0,1.0,1.0,3.0,,21.43,16.67,21.43,16.67,11.9,11.9
3314,229,16,Homme,32,2,9,20,19,6.0,14,6,199.0,0,"0,13",1,30.0,2.0,"17,5","17,5",20,"12,5",20,"12,5",0,2.0,2.0,10.0,6.0,10.0,2.0,[28-32],biomedicine,10.0,2.0,7.0,1.0,New York,"11,354",30146.0,1.0,6.0,3.0,CEO in For Profit Biomedical Organization,Finance/Marketing,8.0,5.0,7.0,7.0,1.0,1.0,5.0,3.0,3.0,8.0,5.0,1.0,5.0,2.0,6.0,1.0,1.0,3.0,,21.43,16.67,21.43,16.67,11.9,11.9
3313,229,16,Homme,32,2,9,20,14,6.0,9,5,198.0,0,"-0,43",0,23.0,4.0,"15,38","19,23","17,31","19,23","9,62","19,23",0,6.0,6.0,8.0,6.0,6.0,5.0,[28-32],biomedicine,10.0,2.0,7.0,1.0,New York,"11,354",30146.0,1.0,6.0,3.0,CEO in For Profit Biomedical Organization,Finance/Marketing,8.0,5.0,7.0,7.0,1.0,1.0,5.0,3.0,3.0,8.0,5.0,1.0,5.0,2.0,6.0,1.0,1.0,3.0,,21.43,16.67,21.43,16.67,11.9,11.9
3312,229,16,Homme,32,2,9,20,3,6.0,18,4,197.0,0,"0,04",0,24.0,6.0,14,18,20,18,16,14,0,7.0,7.0,7.0,7.0,7.0,4.0,[28-32],biomedicine,10.0,2.0,7.0,1.0,New York,"11,354",30146.0,1.0,6.0,3.0,CEO in For Profit Biomedical Organization,Finance/Marketing,8.0,5.0,7.0,7.0,1.0,1.0,5.0,3.0,3.0,8.0,5.0,1.0,5.0,2.0,6.0,1.0,1.0,3.0,,21.43,16.67,21.43,16.67,11.9,11.9
3311,229,16,Homme,32,2,9,20,5,6.0,20,3,196.0,0,"-0,4",0,25.0,4.0,"17,65","17,65","17,65","15,69","15,69","15,69",0,3.0,3.0,5.0,3.0,6.0,,[28-32],biomedicine,10.0,2.0,7.0,1.0,New York,"11,354",30146.0,1.0,6.0,3.0,CEO in For Profit Biomedical Organization,Finance/Marketing,8.0,5.0,7.0,7.0,1.0,1.0,5.0,3.0,3.0,8.0,5.0,1.0,5.0,2.0,6.0,1.0,1.0,3.0,,21.43,16.67,21.43,16.67,11.9,11.9
3310,229,16,Homme,32,2,9,20,6,6.0,1,2,195.0,1,"0,49",1,27.0,2.0,"15,38","19,23","19,23","19,23","13,46","13,46",1,8.0,8.0,9.0,9.0,8.0,6.0,[28-32],biomedicine,10.0,2.0,7.0,1.0,New York,"11,354",30146.0,1.0,6.0,3.0,CEO in For Profit Biomedical Organization,Finance/Marketing,8.0,5.0,7.0,7.0,1.0,1.0,5.0,3.0,3.0,8.0,5.0,1.0,5.0,2.0,6.0,1.0,1.0,3.0,,21.43,16.67,21.43,16.67,11.9,11.9
3309,229,16,Homme,32,2,9,20,2,6.0,17,1,194.0,0,"0,33",1,24.0,2.0,16,16,20,16,18,14,1,8.0,9.0,8.0,6.0,7.0,7.0,[28-32],biomedicine,10.0,2.0,7.0,1.0,New York,"11,354",30146.0,1.0,6.0,3.0,CEO in For Profit Biomedical Organization,Finance/Marketing,8.0,5.0,7.0,7.0,1.0,1.0,5.0,3.0,3.0,8.0,5.0,1.0,5.0,2.0,6.0,1.0,1.0,3.0,,21.43,16.67,21.43,16.67,11.9,11.9
3308,228,15,Homme,30,2,9,20,8,9.0,20,20,213.0,0,"0,09",0,25.0,3.0,"15,52","17,24","17,24","17,24","17,24","15,52",0,6.0,8.0,9.0,7.0,7.0,6.0,[23-27],Physics,10.0,4.0,1.0,4.0,Germany,,,3.0,7.0,3.0,professor,Academic,3.0,1.0,2.0,8.0,4.0,5.0,8.0,4.0,6.0,9.0,2.0,4.0,7.0,8.0,9.0,2.0,8.0,7.0,,13.51,18.92,21.62,13.51,13.51,18.92
3307,228,15,Homme,30,2,9,20,10,9.0,2,19,212.0,1,"0,14",0,27.0,3.0,"14,29","18,37","18,37","16,33","18,37","14,29",1,6.0,10.0,10.0,6.0,10.0,6.0,[23-27],Physics,10.0,4.0,1.0,4.0,Germany,,,3.0,7.0,3.0,professor,Academic,3.0,1.0,2.0,8.0,4.0,5.0,8.0,4.0,6.0,9.0,2.0,4.0,7.0,8.0,9.0,2.0,8.0,7.0,,13.51,18.92,21.62,13.51,13.51,18.92
3306,228,15,Homme,30,2,9,20,7,9.0,19,18,211.0,0,"-0,21",0,28.0,2.0,"16,36","16,36","18,18","18,18","16,36","14,55",0,7.0,10.0,10.0,6.0,10.0,6.0,[23-27],Physics,10.0,4.0,1.0,4.0,Germany,,,3.0,7.0,3.0,professor,Academic,3.0,1.0,2.0,8.0,4.0,5.0,8.0,4.0,6.0,9.0,2.0,4.0,7.0,8.0,9.0,2.0,8.0,7.0,,13.51,18.92,21.62,13.51,13.51,18.92
3305,228,15,Homme,30,2,9,20,1,9.0,13,17,210.0,0,"0,31",0,29.0,2.0,20,"15,56",20,"15,56","11,11","17,78",0,5.0,8.0,,1.0,,1.0,[23-27],Physics,10.0,4.0,1.0,4.0,Germany,,,3.0,7.0,3.0,professor,Academic,3.0,1.0,2.0,8.0,4.0,5.0,8.0,4.0,6.0,9.0,2.0,4.0,7.0,8.0,9.0,2.0,8.0,7.0,,13.51,18.92,21.62,13.51,13.51,18.92
3304,228,15,Homme,30,2,9,20,20,9.0,12,16,209.0,0,"0,51",0,28.0,1.0,"13,04","21,74","17,39","17,39","15,22","15,22",0,5.0,6.0,7.0,5.0,,5.0,[23-27],Physics,10.0,4.0,1.0,4.0,Germany,,,3.0,7.0,3.0,professor,Academic,3.0,1.0,2.0,8.0,4.0,5.0,8.0,4.0,6.0,9.0,2.0,4.0,7.0,8.0,9.0,2.0,8.0,7.0,,13.51,18.92,21.62,13.51,13.51,18.92
3303,228,15,Homme,30,2,9,20,15,9.0,7,15,208.0,0,"0,53",0,25.0,1.0,"11,54","13,46","19,23","19,23","19,23","17,31",0,5.0,8.0,8.0,8.0,8.0,8.0,[23-27],Physics,10.0,4.0,1.0,4.0,Germany,,,3.0,7.0,3.0,professor,Academic,3.0,1.0,2.0,8.0,4.0,5.0,8.0,4.0,6.0,9.0,2.0,4.0,7.0,8.0,9.0,2.0,8.0,7.0,,13.51,18.92,21.62,13.51,13.51,18.92
3302,228,15,Homme,30,2,9,20,4,9.0,16,14,207.0,0,"-0,56",0,23.0,2.0,"17,31","13,46","17,31","19,23","19,23","13,46",0,6.0,6.0,8.0,2.0,4.0,4.0,[23-27],Physics,10.0,4.0,1.0,4.0,Germany,,,3.0,7.0,3.0,professor,Academic,3.0,1.0,2.0,8.0,4.0,5.0,8.0,4.0,6.0,9.0,2.0,4.0,7.0,8.0,9.0,2.0,8.0,7.0,,13.51,18.92,21.62,13.51,13.51,18.92
3301,228,15,Homme,30,2,9,20,16,9.0,8,13,206.0,0,"0,85",0,31.0,1.0,"14,58","16,67","20,83","18,75","16,67","12,5",0,7.0,8.0,9.0,9.0,7.0,7.0,[23-27],Physics,10.0,4.0,1.0,4.0,Germany,,,3.0,7.0,3.0,professor,Academic,3.0,1.0,2.0,8.0,4.0,5.0,8.0,4.0,6.0,9.0,2.0,4.0,7.0,8.0,9.0,2.0,8.0,7.0,,13.51,18.92,21.62,13.51,13.51,18.92
3300,228,15,Homme,30,2,9,20,13,9.0,5,12,205.0,0,"0,64",0,23.0,2.0,"15,38","17,31","19,23","19,23","11,54","17,31",0,5.0,9.0,9.0,5.0,5.0,5.0,[23-27],Physics,10.0,4.0,1.0,4.0,Germany,,,3.0,7.0,3.0,professor,Academic,3.0,1.0,2.0,8.0,4.0,5.0,8.0,4.0,6.0,9.0,2.0,4.0,7.0,8.0,9.0,2.0,8.0,7.0,,13.51,18.92,21.62,13.51,13.51,18.92
3299,228,15,Homme,30,2,9,20,17,9.0,9,11,204.0,0,"-0,08",0,26.0,2.0,"19,61","15,69","17,65","15,69","17,65","13,73",0,2.0,6.0,5.0,2.0,3.0,2.0,[23-27],Physics,10.0,4.0,1.0,4.0,Germany,,,3.0,7.0,3.0,professor,Academic,3.0,1.0,2.0,8.0,4.0,5.0,8.0,4.0,6.0,9.0,2.0,4.0,7.0,8.0,9.0,2.0,8.0,7.0,,13.51,18.92,21.62,13.51,13.51,18.92
3298,228,15,Homme,30,2,9,20,11,9.0,3,10,203.0,0,"-0,01",0,22.0,2.0,16,20,18,20,18,8,0,6.0,7.0,10.0,7.0,10.0,,[23-27],Physics,10.0,4.0,1.0,4.0,Germany,,,3.0,7.0,3.0,professor,Academic,3.0,1.0,2.0,8.0,4.0,5.0,8.0,4.0,6.0,9.0,2.0,4.0,7.0,8.0,9.0,2.0,8.0,7.0,,13.51,18.92,21.62,13.51,13.51,18.92
3297,228,15,Homme,30,2,9,20,12,9.0,4,9,202.0,0,"-0,11",0,22.0,2.0,"15,38","19,23","19,23","19,23","15,38","11,54",0,4.0,9.0,9.0,6.0,7.0,3.0,[23-27],Physics,10.0,4.0,1.0,4.0,Germany,,,3.0,7.0,3.0,professor,Academic,3.0,1.0,2.0,8.0,4.0,5.0,8.0,4.0,6.0,9.0,2.0,4.0,7.0,8.0,9.0,2.0,8.0,7.0,,13.51,18.92,21.62,13.51,13.51,18.92
3296,228,15,Homme,30,2,9,20,9,9.0,1,8,201.0,0,"-0,39",0,25.0,2.0,"15,38","17,31","17,31","17,31","17,31","15,38",0,5.0,8.0,8.0,4.0,,,[23-27],Physics,10.0,4.0,1.0,4.0,Germany,,,3.0,7.0,3.0,professor,Academic,3.0,1.0,2.0,8.0,4.0,5.0,8.0,4.0,6.0,9.0,2.0,4.0,7.0,8.0,9.0,2.0,8.0,7.0,,13.51,18.92,21.62,13.51,13.51,18.92
3295,228,15,Homme,30,2,9,20,18,9.0,10,7,200.0,0,"0,61",0,25.0,2.0,"13,21","18,87","18,87","16,98","16,98","15,09",0,5.0,10.0,9.0,6.0,9.0,,[23-27],Physics,10.0,4.0,1.0,4.0,Germany,,,3.0,7.0,3.0,professor,Academic,3.0,1.0,2.0,8.0,4.0,5.0,8.0,4.0,6.0,9.0,2.0,4.0,7.0,8.0,9.0,2.0,8.0,7.0,,13.51,18.92,21.62,13.51,13.51,18.92
3294,228,15,Homme,30,2,9,20,19,9.0,11,6,199.0,0,"0,02",0,30.0,2.0,"17,5","17,5",20,"12,5",20,"12,5",0,5.0,9.0,9.0,4.0,9.0,4.0,[23-27],Physics,10.0,4.0,1.0,4.0,Germany,,,3.0,7.0,3.0,professor,Academic,3.0,1.0,2.0,8.0,4.0,5.0,8.0,4.0,6.0,9.0,2.0,4.0,7.0,8.0,9.0,2.0,8.0,7.0,,13.51,18.92,21.62,13.51,13.51,18.92
3293,228,15,Homme,30,2,9,20,14,9.0,6,5,198.0,0,"0,02",1,23.0,4.0,"15,38","19,23","17,31","19,23","9,62","19,23",0,8.0,8.0,8.0,8.0,8.0,5.0,[23-27],Physics,10.0,4.0,1.0,4.0,Germany,,,3.0,7.0,3.0,professor,Academic,3.0,1.0,2.0,8.0,4.0,5.0,8.0,4.0,6.0,9.0,2.0,4.0,7.0,8.0,9.0,2.0,8.0,7.0,,13.51,18.92,21.62,13.51,13.51,18.92
3292,228,15,Homme,30,2,9,20,3,9.0,15,4,197.0,0,"0,63",0,24.0,6.0,14,18,20,18,16,14,0,7.0,7.0,7.0,7.0,7.0,4.0,[23-27],Physics,10.0,4.0,1.0,4.0,Germany,,,3.0,7.0,3.0,professor,Academic,3.0,1.0,2.0,8.0,4.0,5.0,8.0,4.0,6.0,9.0,2.0,4.0,7.0,8.0,9.0,2.0,8.0,7.0,,13.51,18.92,21.62,13.51,13.51,18.92
3291,228,15,Homme,30,2,9,20,5,9.0,17,3,196.0,0,"0,52",1,25.0,4.0,"17,65","17,65","17,65","15,69","15,69","15,69",0,2.0,5.0,3.0,2.0,,,[23-27],Physics,10.0,4.0,1.0,4.0,Germany,,,3.0,7.0,3.0,professor,Academic,3.0,1.0,2.0,8.0,4.0,5.0,8.0,4.0,6.0,9.0,2.0,4.0,7.0,8.0,9.0,2.0,8.0,7.0,,13.51,18.92,21.62,13.51,13.51,18.92
3290,228,15,Homme,30,2,9,20,6,9.0,18,2,195.0,0,"0,26",0,27.0,2.0,"15,38","19,23","19,23","19,23","13,46","13,46",0,8.0,9.0,10.0,5.0,5.0,5.0,[23-27],Physics,10.0,4.0,1.0,4.0,Germany,,,3.0,7.0,3.0,professor,Academic,3.0,1.0,2.0,8.0,4.0,5.0,8.0,4.0,6.0,9.0,2.0,4.0,7.0,8.0,9.0,2.0,8.0,7.0,,13.51,18.92,21.62,13.51,13.51,18.92
3289,228,15,Homme,30,2,9,20,2,9.0,14,1,194.0,0,"-0,05",0,24.0,2.0,16,16,20,16,18,14,0,7.0,10.0,10.0,6.0,10.0,5.0,[23-27],Physics,10.0,4.0,1.0,4.0,Germany,,,3.0,7.0,3.0,professor,Academic,3.0,1.0,2.0,8.0,4.0,5.0,8.0,4.0,6.0,9.0,2.0,4.0,7.0,8.0,9.0,2.0,8.0,7.0,,13.51,18.92,21.62,13.51,13.51,18.92
