iid_pid,iid,id,gender,idg,condtn,wave,round,position,positin1,order,partner,pid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,age,field_cd,race,imprace,imprelig,income,goal,date,go_out,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1
3566.0,251.0,9.0,1.0,18.0,1.0,10.0,9.0,7.0,7.0,7.0,5.0,238.0,0.0,0.03,0.0,27.0,2.0,15.0,20.0,20.0,15.0,15.0,15.0,0.0,6.0,8.0,8.0,6.0,7.0,6.0,33.0,7.0,6.0,2.0,2.0,48621.935002280574,6.0,4.0,1.0,10.0,7.0,6.0,1.0,6.0,8.0,8.0,5.0,8.0,4.0,9.0,7.0,6.0,9.0,6.0,8.0,2.0,3.0,5.0,3.860515640897792,19.0,19.0,19.0,19.0,19.0,5.0
3565.0,251.0,9.0,1.0,18.0,1.0,10.0,9.0,3.0,3.0,3.0,4.0,237.0,0.0,0.14,0.0,34.0,2.0,10.0,20.0,20.0,20.0,20.0,10.0,0.0,2.0,10.0,10.0,5.0,6.765680676544934,6.046923755465844,33.0,7.0,6.0,2.0,2.0,48590.00456329137,6.0,4.0,1.0,10.0,7.0,6.0,1.0,6.0,8.0,8.0,5.0,8.0,4.0,9.0,7.0,6.0,9.0,6.0,8.0,2.0,3.0,5.0,3.857418359967091,19.0,19.0,19.0,19.0,19.0,5.0
3564.0,251.0,9.0,1.0,18.0,1.0,10.0,9.0,2.0,2.0,2.0,3.0,236.0,0.0,0.39,0.0,24.0,4.0,15.0,20.0,15.0,20.0,15.0,15.0,0.0,5.0,6.0,6.0,7.0,5.0,5.0,33.0,7.0,6.0,2.0,2.0,48628.30805150934,6.0,4.0,1.0,10.0,7.0,6.0,1.0,6.0,8.0,8.0,5.0,8.0,4.0,9.0,7.0,6.0,9.0,6.0,8.0,2.0,3.0,5.0,3.860467811650427,19.0,19.0,19.0,19.0,19.0,5.0
3563.0,251.0,9.0,1.0,18.0,1.0,10.0,9.0,1.0,1.0,1.0,2.0,235.0,0.0,0.11,0.0,23.0,2.0,15.0,15.0,20.0,20.0,20.0,10.0,0.0,5.0,9.0,8.0,7.0,8.0,5.0,33.0,7.0,6.0,2.0,2.0,48610.883959001905,6.0,4.0,1.0,10.0,7.0,6.0,1.0,6.0,8.0,8.0,5.0,8.0,4.0,9.0,7.0,6.0,9.0,6.0,8.0,2.0,3.0,5.0,3.8604668094546812,19.0,19.0,19.0,19.0,19.0,5.0
3562.0,251.0,9.0,1.0,18.0,1.0,10.0,9.0,8.0,8.0,8.0,1.0,234.0,0.0,-0.12,1.0,22.0,6.0,20.0,20.0,20.0,10.0,10.0,20.0,1.0,5.0,8.0,7.0,4.0,6.55845718608622,5.0,33.0,7.0,6.0,2.0,2.0,48598.171685513604,6.0,4.0,1.0,10.0,7.0,6.0,1.0,6.0,8.0,8.0,5.0,8.0,4.0,9.0,7.0,6.0,9.0,6.0,8.0,2.0,3.0,5.0,3.857241524985231,19.0,19.0,19.0,19.0,19.0,5.0
3561.0,250.0,8.0,1.0,16.0,1.0,10.0,9.0,4.0,4.0,6.0,9.0,242.0,1.0,0.67,0.0,26.0,3.0,20.0,20.0,25.0,20.0,5.0,10.0,1.0,7.0,7.0,7.0,6.0,9.0,7.0,25.0,6.0,6.0,1.0,1.0,48545.57461277822,4.0,2.0,1.0,2.0,7.0,2.0,8.0,10.0,10.0,10.0,6.0,1.0,2.0,10.0,1.0,9.0,9.0,10.0,10.0,6.0,5.0,7.0,3.8604525782933083,20.0,20.0,20.0,20.0,10.0,10.0
3560.0,250.0,8.0,1.0,16.0,1.0,10.0,9.0,9.0,9.0,2.0,8.0,241.0,1.0,0.76,0.0,29.0,4.0,90.0,2.0,2.0,2.0,2.0,2.0,1.0,8.0,6.0,10.0,9.0,10.0,9.0,25.0,6.0,6.0,1.0,1.0,46079.96700906165,4.0,2.0,1.0,2.0,7.0,2.0,8.0,10.0,10.0,10.0,6.0,1.0,2.0,10.0,1.0,9.0,9.0,10.0,10.0,6.0,5.0,7.0,3.860425591040628,20.0,20.0,20.0,20.0,10.0,10.0
3559.0,250.0,8.0,1.0,16.0,1.0,10.0,9.0,5.0,5.0,7.0,7.0,240.0,1.0,-0.38,0.0,26.0,4.0,10.0,30.0,30.0,10.0,10.0,10.0,1.0,7.0,5.0,5.0,6.0,5.0,7.0,25.0,6.0,6.0,1.0,1.0,48511.497085039475,4.0,2.0,1.0,2.0,7.0,2.0,8.0,10.0,10.0,10.0,6.0,1.0,2.0,10.0,1.0,9.0,9.0,10.0,10.0,6.0,5.0,7.0,3.8603442845653255,20.0,20.0,20.0,20.0,10.0,10.0
3558.0,250.0,8.0,1.0,16.0,1.0,10.0,9.0,6.0,6.0,8.0,6.0,239.0,0.0,0.6,0.0,34.0,2.0,10.0,25.0,20.0,20.0,5.0,20.0,1.0,7.0,8.0,9.0,7.0,8.0,7.0,25.0,6.0,6.0,1.0,1.0,48535.47609148192,4.0,2.0,1.0,2.0,7.0,2.0,8.0,10.0,10.0,10.0,6.0,1.0,2.0,10.0,1.0,9.0,9.0,10.0,10.0,6.0,5.0,7.0,3.8603491394700087,20.0,20.0,20.0,20.0,10.0,10.0
3557.0,250.0,8.0,1.0,16.0,1.0,10.0,9.0,7.0,7.0,9.0,5.0,238.0,1.0,0.81,0.0,27.0,2.0,15.0,20.0,20.0,15.0,15.0,15.0,1.0,9.0,8.0,9.0,9.0,10.0,10.0,25.0,6.0,6.0,1.0,1.0,48598.3332954343,4.0,2.0,1.0,2.0,7.0,2.0,8.0,10.0,10.0,10.0,6.0,1.0,2.0,10.0,1.0,9.0,9.0,10.0,10.0,6.0,5.0,7.0,3.860334667251914,20.0,20.0,20.0,20.0,10.0,10.0
3556.0,250.0,8.0,1.0,16.0,1.0,10.0,9.0,3.0,3.0,5.0,4.0,237.0,1.0,0.6,0.0,34.0,2.0,10.0,20.0,20.0,20.0,20.0,10.0,1.0,6.0,8.0,10.0,8.0,10.0,9.0,25.0,6.0,6.0,1.0,1.0,48592.95275157647,4.0,2.0,1.0,2.0,7.0,2.0,8.0,10.0,10.0,10.0,6.0,1.0,2.0,10.0,1.0,9.0,9.0,10.0,10.0,6.0,5.0,7.0,3.8603374362489054,20.0,20.0,20.0,20.0,10.0,10.0
3555.0,250.0,8.0,1.0,16.0,1.0,10.0,9.0,2.0,2.0,4.0,3.0,236.0,0.0,0.39,0.0,24.0,4.0,15.0,20.0,15.0,20.0,15.0,15.0,1.0,7.0,6.0,7.0,6.0,7.0,8.0,25.0,6.0,6.0,1.0,1.0,48616.95753237259,4.0,2.0,1.0,2.0,7.0,2.0,8.0,10.0,10.0,10.0,6.0,1.0,2.0,10.0,1.0,9.0,9.0,10.0,10.0,6.0,5.0,7.0,3.8602750674499235,20.0,20.0,20.0,20.0,10.0,10.0
3554.0,250.0,8.0,1.0,16.0,1.0,10.0,9.0,1.0,1.0,3.0,2.0,235.0,0.0,0.65,0.0,23.0,2.0,15.0,15.0,20.0,20.0,20.0,10.0,0.0,3.0,7.0,7.0,6.0,9.0,5.0,25.0,6.0,6.0,1.0,1.0,48589.72726195367,4.0,2.0,1.0,2.0,7.0,2.0,8.0,10.0,10.0,10.0,6.0,1.0,2.0,10.0,1.0,9.0,9.0,10.0,10.0,6.0,5.0,7.0,3.860250106652439,20.0,20.0,20.0,20.0,10.0,10.0
3553.0,250.0,8.0,1.0,16.0,1.0,10.0,9.0,8.0,8.0,1.0,1.0,234.0,0.0,0.66,1.0,22.0,6.0,20.0,20.0,20.0,10.0,10.0,20.0,1.0,7.0,5.0,8.0,5.0,8.0,7.0,25.0,6.0,6.0,1.0,1.0,48568.94553791967,4.0,2.0,1.0,2.0,7.0,2.0,8.0,10.0,10.0,10.0,6.0,1.0,2.0,10.0,1.0,9.0,9.0,10.0,10.0,6.0,5.0,7.0,3.8601436414614296,20.0,20.0,20.0,20.0,10.0,10.0
3552.0,249.0,7.0,1.0,14.0,1.0,10.0,9.0,4.0,4.0,1.0,9.0,242.0,0.0,0.27,0.0,26.0,3.0,20.0,20.0,25.0,20.0,5.0,10.0,0.0,3.0,5.0,7.090986699793922,6.0,10.0,5.105168961878158,33.0,8.0,6.0,2.0,7.0,48364.06482625184,2.0,3.0,1.0,7.0,7.0,9.0,1.0,10.0,8.0,6.0,1.0,1.0,6.0,10.0,7.0,3.0,8.0,8.0,5.0,4.0,1.0,5.0,3.8602771019124265,22.0,22.0,15.0,15.0,5.0,21.0
3551.0,249.0,7.0,1.0,14.0,1.0,10.0,9.0,9.0,9.0,6.0,8.0,241.0,0.0,0.19,0.0,29.0,4.0,90.0,2.0,2.0,2.0,2.0,2.0,0.0,5.0,8.0,9.0,6.0,10.0,5.0,33.0,8.0,6.0,2.0,7.0,46551.89028016376,2.0,3.0,1.0,7.0,7.0,9.0,1.0,10.0,8.0,6.0,1.0,1.0,6.0,10.0,7.0,3.0,8.0,8.0,5.0,4.0,1.0,5.0,3.860144803700301,22.0,22.0,15.0,15.0,5.0,21.0
3550.0,249.0,7.0,1.0,14.0,1.0,10.0,9.0,5.0,5.0,2.0,7.0,240.0,0.0,-0.18,0.0,26.0,4.0,10.0,30.0,30.0,10.0,10.0,10.0,0.0,5.0,5.0,6.0,5.0,7.0,6.0,33.0,8.0,6.0,2.0,7.0,48327.83465337216,2.0,3.0,1.0,7.0,7.0,9.0,1.0,10.0,8.0,6.0,1.0,1.0,6.0,10.0,7.0,3.0,8.0,8.0,5.0,4.0,1.0,5.0,3.8600787055766643,22.0,22.0,15.0,15.0,5.0,21.0
3549.0,249.0,7.0,1.0,14.0,1.0,10.0,9.0,6.0,6.0,3.0,6.0,239.0,0.0,0.32,0.0,34.0,2.0,10.0,25.0,20.0,20.0,5.0,20.0,0.0,6.0,8.0,8.0,6.0,8.0,5.0,33.0,8.0,6.0,2.0,7.0,48350.54858071789,2.0,3.0,1.0,7.0,7.0,9.0,1.0,10.0,8.0,6.0,1.0,1.0,6.0,10.0,7.0,3.0,8.0,8.0,5.0,4.0,1.0,5.0,3.8600829892480264,22.0,22.0,15.0,15.0,5.0,21.0
3548.0,249.0,7.0,1.0,14.0,1.0,10.0,9.0,7.0,7.0,4.0,5.0,238.0,0.0,0.2,0.0,27.0,2.0,15.0,20.0,20.0,15.0,15.0,15.0,0.0,6.0,8.0,9.0,8.0,10.0,6.0,33.0,8.0,6.0,2.0,7.0,48400.88598537357,2.0,3.0,1.0,7.0,7.0,9.0,1.0,10.0,8.0,6.0,1.0,1.0,6.0,10.0,7.0,3.0,8.0,8.0,5.0,4.0,1.0,5.0,3.8600574849463074,22.0,22.0,15.0,15.0,5.0,21.0
3547.0,249.0,7.0,1.0,14.0,1.0,10.0,9.0,3.0,3.0,9.0,4.0,237.0,0.0,-0.09,0.0,34.0,2.0,10.0,20.0,20.0,20.0,20.0,10.0,0.0,3.0,7.0,8.0,4.0,3.0,2.0,33.0,8.0,6.0,2.0,7.0,48352.97784442167,2.0,3.0,1.0,7.0,7.0,9.0,1.0,10.0,8.0,6.0,1.0,1.0,6.0,10.0,7.0,3.0,8.0,8.0,5.0,4.0,1.0,5.0,3.8600468422459535,22.0,22.0,15.0,15.0,5.0,21.0
3546.0,249.0,7.0,1.0,14.0,1.0,10.0,9.0,2.0,2.0,8.0,3.0,236.0,0.0,0.47,0.0,24.0,4.0,15.0,20.0,15.0,20.0,15.0,15.0,0.0,4.0,7.0,7.0,5.0,9.0,4.0,33.0,8.0,6.0,2.0,7.0,48386.210844948255,2.0,3.0,1.0,7.0,7.0,9.0,1.0,10.0,8.0,6.0,1.0,1.0,6.0,10.0,7.0,3.0,8.0,8.0,5.0,4.0,1.0,5.0,3.8599952232361763,22.0,22.0,15.0,15.0,5.0,21.0
3545.0,249.0,7.0,1.0,14.0,1.0,10.0,9.0,1.0,1.0,7.0,2.0,235.0,0.0,0.31,0.0,23.0,2.0,15.0,15.0,20.0,20.0,20.0,10.0,0.0,2.0,5.0,5.0,2.0,5.0,2.0,33.0,8.0,6.0,2.0,7.0,48326.42126144187,2.0,3.0,1.0,7.0,7.0,9.0,1.0,10.0,8.0,6.0,1.0,1.0,6.0,10.0,7.0,3.0,8.0,8.0,5.0,4.0,1.0,5.0,3.8599743532667317,22.0,22.0,15.0,15.0,5.0,21.0
3544.0,249.0,7.0,1.0,14.0,1.0,10.0,9.0,8.0,8.0,5.0,1.0,234.0,0.0,0.3,1.0,22.0,6.0,20.0,20.0,20.0,10.0,10.0,20.0,0.0,4.0,8.0,7.0,8.0,9.0,8.0,33.0,8.0,6.0,2.0,7.0,48333.042989489746,2.0,3.0,1.0,7.0,7.0,9.0,1.0,10.0,8.0,6.0,1.0,1.0,6.0,10.0,7.0,3.0,8.0,8.0,5.0,4.0,1.0,5.0,3.8598806655561018,22.0,22.0,15.0,15.0,5.0,21.0
3543.0,248.0,6.0,1.0,12.0,1.0,10.0,9.0,4.0,4.0,8.0,9.0,242.0,1.0,0.16,0.0,26.0,3.0,20.0,20.0,25.0,20.0,5.0,10.0,1.0,5.0,3.0,6.0,7.0,10.0,3.0,27.0,8.0,6.0,1.0,1.0,49841.0,1.0,4.0,1.0,7.0,7.0,1.0,8.0,7.0,5.0,1.0,8.0,6.0,8.0,6.0,3.0,7.0,7.0,4.0,7.0,6.0,1.0,6.0,14.396083518470023,25.0,15.0,20.0,20.0,15.0,5.0
3542.0,248.0,6.0,1.0,12.0,1.0,10.0,9.0,9.0,9.0,4.0,8.0,241.0,1.0,0.17,0.0,29.0,4.0,90.0,2.0,2.0,2.0,2.0,2.0,1.0,10.0,6.0,8.0,9.0,7.0,5.0,27.0,8.0,6.0,1.0,1.0,49841.0,1.0,4.0,1.0,7.0,7.0,1.0,8.0,7.0,5.0,1.0,8.0,6.0,8.0,6.0,3.0,7.0,7.0,4.0,7.0,6.0,1.0,6.0,14.396446904266321,25.0,15.0,20.0,20.0,15.0,5.0
3541.0,248.0,6.0,1.0,12.0,1.0,10.0,9.0,5.0,5.0,9.0,7.0,240.0,0.0,0.09,0.0,26.0,4.0,10.0,30.0,30.0,10.0,10.0,10.0,0.0,5.0,4.0,5.0,7.0,6.0,5.0,27.0,8.0,6.0,1.0,1.0,49841.0,1.0,4.0,1.0,7.0,7.0,1.0,8.0,7.0,5.0,1.0,8.0,6.0,8.0,6.0,3.0,7.0,7.0,4.0,7.0,6.0,1.0,6.0,14.396021662906964,25.0,15.0,20.0,20.0,15.0,5.0
3540.0,248.0,6.0,1.0,12.0,1.0,10.0,9.0,6.0,6.0,1.0,6.0,239.0,0.0,0.15,0.0,34.0,2.0,10.0,25.0,20.0,20.0,5.0,20.0,1.0,8.0,8.0,7.0,8.0,9.0,6.0,27.0,8.0,6.0,1.0,1.0,49841.0,1.0,4.0,1.0,7.0,7.0,1.0,8.0,7.0,5.0,1.0,8.0,6.0,8.0,6.0,3.0,7.0,7.0,4.0,7.0,6.0,1.0,6.0,14.396020008672238,25.0,15.0,20.0,20.0,15.0,5.0
3539.0,248.0,6.0,1.0,12.0,1.0,10.0,9.0,7.0,7.0,2.0,5.0,238.0,0.0,0.14,0.0,27.0,2.0,15.0,20.0,20.0,15.0,15.0,15.0,1.0,9.0,8.0,9.0,8.0,9.0,7.0,27.0,8.0,6.0,1.0,1.0,49841.0,1.0,4.0,1.0,7.0,7.0,1.0,8.0,7.0,5.0,1.0,8.0,6.0,8.0,6.0,3.0,7.0,7.0,4.0,7.0,6.0,1.0,6.0,14.396002962923001,25.0,15.0,20.0,20.0,15.0,5.0
3538.0,248.0,6.0,1.0,12.0,1.0,10.0,9.0,3.0,3.0,7.0,4.0,237.0,0.0,0.15,0.0,34.0,2.0,10.0,20.0,20.0,20.0,20.0,10.0,1.0,7.0,8.0,7.0,6.0,6.0,8.0,27.0,8.0,6.0,1.0,1.0,49841.0,1.0,4.0,1.0,7.0,7.0,1.0,8.0,7.0,5.0,1.0,8.0,6.0,8.0,6.0,3.0,7.0,7.0,4.0,7.0,6.0,1.0,6.0,14.396018770644657,25.0,15.0,20.0,20.0,15.0,5.0
3537.0,248.0,6.0,1.0,12.0,1.0,10.0,9.0,2.0,2.0,6.0,3.0,236.0,0.0,-0.03,0.0,24.0,4.0,15.0,20.0,15.0,20.0,15.0,15.0,1.0,7.0,5.0,6.0,8.0,9.0,6.0,27.0,8.0,6.0,1.0,1.0,49841.0,1.0,4.0,1.0,7.0,7.0,1.0,8.0,7.0,5.0,1.0,8.0,6.0,8.0,6.0,3.0,7.0,7.0,4.0,7.0,6.0,1.0,6.0,14.396019936809642,25.0,15.0,20.0,20.0,15.0,5.0
3536.0,248.0,6.0,1.0,12.0,1.0,10.0,9.0,1.0,1.0,5.0,2.0,235.0,1.0,0.04,0.0,23.0,2.0,15.0,15.0,20.0,20.0,20.0,10.0,1.0,7.0,6.0,6.0,8.0,7.0,7.0,27.0,8.0,6.0,1.0,1.0,49841.0,1.0,4.0,1.0,7.0,7.0,1.0,8.0,7.0,5.0,1.0,8.0,6.0,8.0,6.0,3.0,7.0,7.0,4.0,7.0,6.0,1.0,6.0,14.396015276694445,25.0,15.0,20.0,20.0,15.0,5.0
3535.0,248.0,6.0,1.0,12.0,1.0,10.0,9.0,8.0,8.0,3.0,1.0,234.0,0.0,0.23,1.0,22.0,6.0,20.0,20.0,20.0,10.0,10.0,20.0,0.0,5.0,6.0,6.0,8.0,6.0,2.0,27.0,8.0,6.0,1.0,1.0,49841.0,1.0,4.0,1.0,7.0,7.0,1.0,8.0,7.0,5.0,1.0,8.0,6.0,8.0,6.0,3.0,7.0,7.0,4.0,7.0,6.0,1.0,6.0,14.395990831215514,25.0,15.0,20.0,20.0,15.0,5.0
3534.0,247.0,5.0,1.0,10.0,1.0,10.0,9.0,4.0,4.0,5.0,9.0,242.0,0.0,-0.01,0.0,26.0,3.0,20.0,20.0,25.0,20.0,5.0,10.0,0.0,1.0,7.0,6.0,2.0,2.0,3.0,25.0,10.0,4.0,1.0,1.0,47285.83347537751,1.0,6.0,4.0,2.0,5.0,4.0,7.0,1.0,3.0,2.0,9.0,4.0,2.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,6.0,6.0,3.8597909107332327,20.0,30.0,10.0,15.0,0.0,25.0
3533.0,247.0,5.0,1.0,10.0,1.0,10.0,9.0,9.0,9.0,1.0,8.0,241.0,0.0,-0.15,1.0,29.0,4.0,90.0,2.0,2.0,2.0,2.0,2.0,0.0,5.0,10.0,10.0,9.0,6.0,7.0,25.0,10.0,4.0,1.0,1.0,46283.750878694744,1.0,6.0,4.0,2.0,5.0,4.0,7.0,1.0,3.0,2.0,9.0,4.0,2.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,6.0,6.0,3.8597885526838054,20.0,30.0,10.0,15.0,0.0,25.0
3532.0,247.0,5.0,1.0,10.0,1.0,10.0,9.0,5.0,5.0,6.0,7.0,240.0,0.0,-0.06,1.0,26.0,4.0,10.0,30.0,30.0,10.0,10.0,10.0,0.0,4.0,5.0,5.0,4.0,7.0,3.0,25.0,10.0,4.0,1.0,1.0,46449.462762697825,1.0,6.0,4.0,2.0,5.0,4.0,7.0,1.0,3.0,2.0,9.0,4.0,2.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,6.0,6.0,3.859690818252688,20.0,30.0,10.0,15.0,0.0,25.0
3531.0,247.0,5.0,1.0,10.0,1.0,10.0,9.0,6.0,6.0,7.0,6.0,239.0,0.0,0.02,0.0,34.0,2.0,10.0,25.0,20.0,20.0,5.0,20.0,0.0,6.0,8.0,8.0,5.0,6.0,7.0,25.0,10.0,4.0,1.0,1.0,44854.45545718706,1.0,6.0,4.0,2.0,5.0,4.0,7.0,1.0,3.0,2.0,9.0,4.0,2.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,6.0,6.0,3.8597123245456384,20.0,30.0,10.0,15.0,0.0,25.0
3530.0,247.0,5.0,1.0,10.0,1.0,10.0,9.0,7.0,7.0,8.0,5.0,238.0,0.0,-0.14,0.0,27.0,2.0,15.0,20.0,20.0,15.0,15.0,15.0,0.0,5.0,8.0,8.0,5.0,7.0,5.0,25.0,10.0,4.0,1.0,1.0,45675.95082872409,1.0,6.0,4.0,2.0,5.0,4.0,7.0,1.0,3.0,2.0,9.0,4.0,2.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,6.0,6.0,3.859672164908159,20.0,30.0,10.0,15.0,0.0,25.0
3529.0,247.0,5.0,1.0,10.0,1.0,10.0,9.0,3.0,3.0,4.0,4.0,237.0,0.0,0.27,0.0,34.0,2.0,10.0,20.0,20.0,20.0,20.0,10.0,0.0,6.0,9.0,8.0,6.0,8.0,2.0,25.0,10.0,4.0,1.0,1.0,44864.00083858171,1.0,6.0,4.0,2.0,5.0,4.0,7.0,1.0,3.0,2.0,9.0,4.0,2.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,6.0,6.0,3.859685403658324,20.0,30.0,10.0,15.0,0.0,25.0
3528.0,247.0,5.0,1.0,10.0,1.0,10.0,9.0,2.0,2.0,3.0,3.0,236.0,0.0,-0.14,1.0,24.0,4.0,15.0,20.0,15.0,20.0,15.0,15.0,0.0,3.0,7.0,7.0,4.0,7.0,3.0,25.0,10.0,4.0,1.0,1.0,45618.41011701603,1.0,6.0,4.0,2.0,5.0,4.0,7.0,1.0,3.0,2.0,9.0,4.0,2.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,6.0,6.0,3.8596152891122837,20.0,30.0,10.0,15.0,0.0,25.0
3527.0,247.0,5.0,1.0,10.0,1.0,10.0,9.0,1.0,1.0,2.0,2.0,235.0,0.0,-0.63,0.0,23.0,2.0,15.0,15.0,20.0,20.0,20.0,10.0,0.0,3.0,8.0,7.0,5.0,5.0,2.0,25.0,10.0,4.0,1.0,1.0,44807.490615140574,1.0,6.0,4.0,2.0,5.0,4.0,7.0,1.0,3.0,2.0,9.0,4.0,2.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,6.0,6.0,3.8596111595817835,20.0,30.0,10.0,15.0,0.0,25.0
3526.0,247.0,5.0,1.0,10.0,1.0,10.0,9.0,8.0,8.0,9.0,1.0,234.0,0.0,-0.2,0.0,22.0,6.0,20.0,20.0,20.0,10.0,10.0,20.0,0.0,3.0,7.0,9.0,2.0,9.0,3.922334000414331,25.0,10.0,4.0,1.0,1.0,44003.52128274531,1.0,6.0,4.0,2.0,5.0,4.0,7.0,1.0,3.0,2.0,9.0,4.0,2.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,6.0,6.0,3.859528970550653,20.0,30.0,10.0,15.0,0.0,25.0
3525.0,246.0,4.0,1.0,8.0,1.0,10.0,9.0,4.0,4.0,7.0,9.0,242.0,1.0,0.33,0.0,26.0,3.0,20.0,20.0,25.0,20.0,5.0,10.0,1.0,4.0,8.0,8.0,6.0,5.566923486956404,4.650039755918287,25.0,10.0,2.0,7.0,1.0,41476.0,1.0,7.0,6.0,2.0,6.0,5.0,5.0,7.0,5.0,5.0,3.0,2.0,6.0,8.0,8.0,9.0,9.0,8.0,9.0,5.0,2.0,3.0,14.395963242885832,35.0,20.0,10.0,20.0,10.0,5.0
3524.0,246.0,4.0,1.0,8.0,1.0,10.0,9.0,9.0,9.0,3.0,8.0,241.0,0.0,0.14,0.0,29.0,4.0,90.0,2.0,2.0,2.0,2.0,2.0,0.0,4.0,9.0,8.0,6.0,6.0,4.0,25.0,10.0,2.0,7.0,1.0,41476.0,1.0,7.0,6.0,2.0,6.0,5.0,5.0,7.0,5.0,5.0,3.0,2.0,6.0,8.0,8.0,9.0,9.0,8.0,9.0,5.0,2.0,3.0,14.396341794547588,35.0,20.0,10.0,20.0,10.0,5.0
3523.0,246.0,4.0,1.0,8.0,1.0,10.0,9.0,5.0,5.0,8.0,7.0,240.0,0.0,-0.25,0.0,26.0,4.0,10.0,30.0,30.0,10.0,10.0,10.0,0.0,4.0,4.0,4.0,5.0,5.0,4.0,25.0,10.0,2.0,7.0,1.0,41476.0,1.0,7.0,6.0,2.0,6.0,5.0,5.0,7.0,5.0,5.0,3.0,2.0,6.0,8.0,8.0,9.0,9.0,8.0,9.0,5.0,2.0,3.0,14.395908878076057,35.0,20.0,10.0,20.0,10.0,5.0
3522.0,246.0,4.0,1.0,8.0,1.0,10.0,9.0,6.0,6.0,9.0,6.0,239.0,0.0,0.52,1.0,34.0,2.0,10.0,25.0,20.0,20.0,5.0,20.0,0.0,5.0,9.0,7.0,7.0,5.0,6.0,25.0,10.0,2.0,7.0,1.0,41476.0,1.0,7.0,6.0,2.0,6.0,5.0,5.0,7.0,5.0,5.0,3.0,2.0,6.0,8.0,8.0,9.0,9.0,8.0,9.0,5.0,2.0,3.0,14.395907034631671,35.0,20.0,10.0,20.0,10.0,5.0
3521.0,246.0,4.0,1.0,8.0,1.0,10.0,9.0,7.0,7.0,1.0,5.0,238.0,0.0,0.46,1.0,27.0,2.0,15.0,20.0,20.0,15.0,15.0,15.0,0.0,7.0,9.0,9.0,9.0,10.0,6.0,25.0,10.0,2.0,7.0,1.0,41476.0,1.0,7.0,6.0,2.0,6.0,5.0,5.0,7.0,5.0,5.0,3.0,2.0,6.0,8.0,8.0,9.0,9.0,8.0,9.0,5.0,2.0,3.0,14.395876891709094,35.0,20.0,10.0,20.0,10.0,5.0
3520.0,246.0,4.0,1.0,8.0,1.0,10.0,9.0,3.0,3.0,6.0,4.0,237.0,0.0,0.24,1.0,34.0,2.0,10.0,20.0,20.0,20.0,20.0,10.0,0.0,2.0,6.0,5.0,2.0,3.0,2.0,25.0,10.0,2.0,7.0,1.0,41476.0,1.0,7.0,6.0,2.0,6.0,5.0,5.0,7.0,5.0,5.0,3.0,2.0,6.0,8.0,8.0,9.0,9.0,8.0,9.0,5.0,2.0,3.0,14.395928599217893,35.0,20.0,10.0,20.0,10.0,5.0
3519.0,246.0,4.0,1.0,8.0,1.0,10.0,9.0,2.0,2.0,5.0,3.0,236.0,0.0,0.26,0.0,24.0,4.0,15.0,20.0,15.0,20.0,15.0,15.0,0.0,4.0,7.0,5.0,5.0,7.0,7.0,25.0,10.0,2.0,7.0,1.0,41476.0,1.0,7.0,6.0,2.0,6.0,5.0,5.0,7.0,5.0,5.0,3.0,2.0,6.0,8.0,8.0,9.0,9.0,8.0,9.0,5.0,2.0,3.0,14.395905432491995,35.0,20.0,10.0,20.0,10.0,5.0
3518.0,246.0,4.0,1.0,8.0,1.0,10.0,9.0,1.0,1.0,4.0,2.0,235.0,0.0,0.44,1.0,23.0,2.0,15.0,15.0,20.0,20.0,20.0,10.0,0.0,3.0,7.0,5.0,4.0,4.0,4.0,25.0,10.0,2.0,7.0,1.0,41476.0,1.0,7.0,6.0,2.0,6.0,5.0,5.0,7.0,5.0,5.0,3.0,2.0,6.0,8.0,8.0,9.0,9.0,8.0,9.0,5.0,2.0,3.0,14.395913027173087,35.0,20.0,10.0,20.0,10.0,5.0
3517.0,246.0,4.0,1.0,8.0,1.0,10.0,9.0,8.0,8.0,2.0,1.0,234.0,0.0,0.44,0.0,22.0,6.0,20.0,20.0,20.0,10.0,10.0,20.0,0.0,4.0,8.0,7.0,5.0,6.0,2.0,25.0,10.0,2.0,7.0,1.0,41476.0,1.0,7.0,6.0,2.0,6.0,5.0,5.0,7.0,5.0,5.0,3.0,2.0,6.0,8.0,8.0,9.0,9.0,8.0,9.0,5.0,2.0,3.0,14.395868419380733,35.0,20.0,10.0,20.0,10.0,5.0
